country,hs_code,year,import_value_usd
Spain,293399,2021,1352416966.244
Spain,293499,2021,416982675.823
Spain,293590,2021,1569086280.425
Spain,293719,2021,66476634.646
Spain,300212,2021,989324474.683
Spain,300214,2021,10675799.671
Spain,300215,2021,2717771045.208
Spain,300220,2021,7274296986.196
Spain,300390,2021,434800496.959
Spain,300420,2021,234618405.962
Spain,300432,2021,210165269.072
Spain,300439,2021,613694977.374
Spain,300490,2021,10519911135.078
Spain,310210,2021,483115272.424
Spain,310420,2021,89917591.013
Spain,330210,2021,534471907.864
Spain,330300,2021,843463945.083
Spain,330499,2021,844858216.452
Spain,380893,2021,317069592.421
Spain,381800,2021,24843508.952
Spain,382200,2021,1191495932.268
Spain,382499,2021,1055505629.267
Spain,382600,2021,1892638924.328
Spain,390110,2021,692876588.548
Spain,390120,2021,785644569.681
Spain,390140,2021,441450695.643
Spain,390210,2021,542730872.011
Spain,390230,2021,467469065.241
Spain,390690,2021,397512055.47
Spain,390740,2021,204516736.634
Spain,390810,2021,308813698.159
Spain,391810,2021,118306250.052
Spain,391990,2021,327209989.362
Spain,392010,2021,566141473.206
Spain,392190,2021,392613778.57
Spain,392310,2021,278205687.733
Spain,392321,2021,166800624.48
Spain,392410,2021,203091973.605
Spain,392690,2021,1377840695.812
Spain,400122,2021,209437641.65
Spain,401110,2021,1134840250.834
Spain,401120,2021,449856449.832
Spain,401519,2021,446963155.039
Spain,401693,2021,205751323.465
Spain,401699,2021,327578752.711
Spain,420221,2021,229887740.833
Spain,420222,2021,396225352.677
Spain,420292,2021,482602477.906
Spain,440712,2021,97581620.806
Spain,470321,2021,372195283.899
Spain,470329,2021,353999014.592
Spain,490199,2021,328143156.339
Spain,520100,2021,9766692.316
Spain,610910,2021,1279423637.198
Spain,611020,2021,1060662143.7
Spain,611030,2021,1079683403.492
Spain,20130,2022,362781336.276
Spain,20230,2022,176770655.626
Spain,20329,2022,104498980.49
Spain,20714,2022,211459926.904
Spain,30214,2022,512413868.813
Spain,30617,2022,1179906141.208
Spain,40690,2022,972924905.494
Spain,70200,2022,203976596.11
Spain,80390,2022,264438876.372
Spain,80610,2022,155482299.457
Spain,90111,2022,902578339.381
Spain,90121,2022,334173909.061
Spain,100199,2022,1565933462.661
Spain,100590,2022,3542125877.118
Spain,100630,2022,103350768.624
Spain,120190,2022,2056681140.014
Spain,120510,2022,23089480.91
Spain,151190,2022,786374750.116
Spain,170114,2022,309959015.83
Spain,170490,2022,166376459.26
Spain,180100,2022,225360022.447
Spain,180690,2022,382949754.366
Spain,190110,2022,90278750.635
Spain,190590,2022,669735498.174
Spain,210390,2022,201574782.376
Spain,210690,2022,946784262.523
Spain,220210,2022,166802216.636
Spain,220300,2022,378729872.065
Spain,220421,2022,125999528.295
Spain,220830,2022,375689971.148
Spain,230400,2022,1513516512.169
Spain,230910,2022,557212039.763
Spain,230990,2022,413976196.254
Spain,240220,2022,1246121625.041
Spain,260111,2022,358565349.454
Spain,260112,2022,316213882.828
Spain,260300,2022,2212165658.381
Spain,260600,2022,258744729.695
Spain,260800,2022,1348835150.258
Spain,270112,2022,2584694563.784
Spain,270119,2022,161317744.346
Spain,270210,2022,2706179.223
Spain,270799,2022,781394292.974
Spain,270900,2022,47748562906.754
Spain,271012,2022,1705475916.434
Spain,271019,2022,9346577594.684
Spain,271020,2022,734602422.237
Spain,271111,2022,22622784738.845
Spain,271112,2022,1236372009.072
Spain,271113,2022,63546500.11
Spain,271121,2022,3624939279.28
Spain,271320,2022,133079380.927
Spain,271600,2022,3569564333.172
Spain,281820,2022,49877261.954
Spain,290243,2022,141672436.419
Spain,290511,2022,238996416.289
Spain,293339,2022,537853126.165
Spain,293359,2022,140695560.241
Spain,293379,2022,491053840.522
Spain,293399,2022,930563625.507
Spain,293499,2022,437834951.503
Spain,293590,2022,1284420706.681
Spain,293719,2022,89816402.726
Spain,300212,2022,1238860375.979
Spain,300214,2022,12964346.094
Spain,300215,2022,2726919229.877
Spain,300241,2022,3918384847.098
Spain,300390,2022,719245131.321
Spain,300420,2022,225133304.457
Spain,300432,2022,241355448.911
Spain,300439,2022,567433680.115
Spain,300490,2022,12223829738.205
Spain,310210,2022,690908416.288
Spain,310420,2022,97412937.217
Spain,330210,2022,576333903.9
Spain,330300,2022,1035351464.534
Spain,330499,2022,995601481.119
Spain,380893,2022,309574339.808
Spain,381800,2022,10575880.215
Spain,382219,2022,749146159.541
Spain,382499,2022,1188368406.365
Spain,382600,2022,2890721693.96
Spain,390110,2022,741464124.651
Spain,390120,2022,806653556.619
Spain,390140,2022,492828296.975
Spain,390210,2022,534661389.609
Spain,390230,2022,451398506.392
Spain,390690,2022,431863201.694
Spain,390740,2022,223501298.22
Spain,390810,2022,337177419.165
Spain,391810,2022,127433748.032
Spain,391990,2022,370174969.925
Spain,392010,2022,681523907.443
Spain,392190,2022,447486230.695
Spain,392310,2022,336538392.716
Spain,392321,2022,167232536.576
Spain,392410,2022,255657721.174
Spain,392690,2022,1315980659.65
Spain,400122,2022,230841155.919
Spain,401110,2022,1198177671.189
Spain,401120,2022,503925387.137
Spain,401519,2022,139607034.244
Spain,401693,2022,199104439.881
Spain,401699,2022,367058468.872
Spain,420221,2022,326477748.577
Spain,420222,2022,484707413.705
Spain,420292,2022,641456508.939
Spain,440712,2022,96027589.33
Spain,470321,2022,452722624.84
Spain,470329,2022,533905829.46
Spain,490199,2022,311254987.857
Spain,520100,2022,9761762.095
Spain,20130,2023,413273937.155
Spain,20230,2023,145454167.862
Spain,20329,2023,129253949.057
Spain,20714,2023,235907327.61
Spain,30214,2023,548917106.824
Spain,30617,2023,1166864301.542
Spain,40690,2023,1070626550.387
Spain,70200,2023,235160954.135
Spain,80390,2023,321183386.256
Spain,80610,2023,172653266.134
Spain,90111,2023,816830973.886
Spain,90121,2023,387995629.459
Spain,100199,2023,2521103398.279
Spain,100590,2023,2571859758.889
Spain,100630,2023,115111841.618
Spain,120190,2023,1904453663.504
Spain,120510,2023,43066500.39
Spain,151190,2023,775940025.21
Spain,170114,2023,362266836.093
Spain,170490,2023,203701773.898
Spain,180100,2023,283360652.368
Spain,180690,2023,434184582.834
Spain,190110,2023,107338781.334
Spain,190590,2023,714709943.039
Spain,210390,2023,222709236.769
Spain,210690,2023,1049469762.254
Spain,220210,2023,238114521.449
Spain,220300,2023,465131230.261
Spain,220421,2023,131590579.454
Spain,220830,2023,390489354.022
Spain,230400,2023,1030900738.693
Spain,230910,2023,688277428.267
Spain,230990,2023,402916157.142
Spain,240220,2023,1405978668.776
Spain,260111,2023,343314850.532
Spain,260112,2023,224036019.896
Spain,260300,2023,2486153888.906
Spain,260600,2023,103411741.491
Spain,260800,2023,825287793.109
Spain,270112,2023,1401271640.502
Spain,270119,2023,41087488.668
Spain,270210,2023,2591716.251
Spain,270799,2023,427637259.698
Spain,270900,2023,37240837510.038
Spain,271012,2023,1176733477.675
Spain,271019,2023,9621380615.03
Spain,271020,2023,730687292.249
Spain,271111,2023,10761397751.881
Spain,271112,2023,813710841.044
Spain,271113,2023,59948752.819
Spain,271121,2023,3226031508.021
Spain,271320,2023,116981418.586
Spain,271600,2023,1943137274.943
Spain,281820,2023,33819044.555
Spain,290243,2023,177131370.291
Spain,290511,2023,154408972.105
Spain,293339,2023,511679995.189
Spain,293359,2023,153740544.182
Spain,293379,2023,304314186.718
Spain,293399,2023,816797487.332
Spain,293499,2023,489946587.63
Spain,293590,2023,1251804310.087
Spain,293719,2023,62170058.501
Spain,300212,2023,1435385090.38
Spain,300214,2023,64452392.875
Spain,300215,2023,3027979672.045
Spain,300241,2023,1414919280.525
Spain,300390,2023,570677753.67
Spain,300420,2023,268837846.802
Spain,300432,2023,270998124.45
Spain,300439,2023,695598438.296
Spain,300490,2023,12790938779.223
Spain,310210,2023,425888653.57
Spain,310420,2023,50403572.762
Spain,330210,2023,566578866.485
Spain,330300,2023,1226210731.644
Spain,330499,2023,1166299367.093
Spain,380893,2023,305930361.022
Spain,381800,2023,11107101.805
Spain,382219,2023,620709175.106
Spain,382499,2023,1185045345.606
Spain,382600,2023,1792485142.242
Spain,390110,2023,526929437.856
Spain,390120,2023,631199159.617
Spain,390140,2023,354196489.978
Spain,390210,2023,344164858.068
Spain,390230,2023,376483251.924
Spain,390690,2023,476524387.367
Spain,390740,2023,203606248.4
Spain,390810,2023,291130670.556
Spain,391810,2023,128598668.765
Spain,391990,2023,385259963.073
Spain,392010,2023,541549278.317
Spain,392190,2023,386488417.297
Spain,392310,2023,753420594.833
Spain,392321,2023,159713231.446
Spain,392410,2023,226408311.03
Spain,392690,2023,1359228426.946
Spain,400122,2023,172411130.623
Spain,401110,2023,1393589471.821
Spain,401120,2023,545969406.17
Spain,401519,2023,85679817.0
Spain,401693,2023,205726190.771
Spain,401699,2023,355486981.07
Spain,420221,2023,391639818.698
Spain,420222,2023,485691631.106
Spain,420292,2023,609320023.225
Spain,440712,2023,70059096.651
Spain,470321,2023,398616030.124
Spain,470329,2023,304055258.035
Spain,490199,2023,342172760.325
Spain,520100,2023,9637598.291
Spain,20130,2024,474558090.896
Spain,20230,2024,171314317.873
Spain,20329,2024,116573054.064
Spain,20714,2024,265011598.556
Spain,30214,2024,588157914.893
Spain,30617,2024,1143315696.137
Spain,40690,2024,1119627199.048
Spain,70200,2024,233453577.569
Spain,80390,2024,308490484.971
Spain,80610,2024,206218207.895
Spain,90111,2024,1164723009.38
Spain,90121,2024,403417491.511
Spain,100199,2024,1728689978.142
Spain,100590,2024,2041592324.216
Spain,100630,2024,131209483.531
Spain,120190,2024,1659536073.891
Spain,120510,2024,23571853.397
Spain,151190,2024,359003238.161
Spain,170114,2024,159175660.543
Spain,170490,2024,222534441.513
Spain,180100,2024,538209847.038
Spain,180690,2024,465769947.37
Spain,190110,2024,92952006.184
Spain,190590,2024,692705779.503
Spain,210390,2024,230808035.85
Spain,210690,2024,1083953538.5
Spain,220210,2024,226978050.65
Spain,220300,2024,473441144.399
Spain,220421,2024,138028616.219
Spain,220830,2024,380128170.395
Spain,230400,2024,1114358399.749
Spain,230910,2024,677487629.858
Spain,230990,2024,446411300.337
Spain,240220,2024,994549545.818
Spain,260111,2024,322325903.218
Spain,260112,2024,193119694.906
Spain,260300,2024,2581612576.32
Spain,260600,2024,117606815.089
Spain,260800,2024,1018403037.375
Spain,270112,2024,667992088.762
Spain,270119,2024,75963003.881
Spain,270210,2024,3372098.887
Spain,270799,2024,847157687.323
Spain,270900,2024,36623430237.103
Spain,271012,2024,862860957.615
Spain,271019,2024,8737590355.412
Spain,271020,2024,575331591.051
Spain,271111,2024,5963227480.201
Spain,271112,2024,829468533.119
Spain,271113,2024,33957584.581
Spain,271121,2024,2775500998.907
Spain,271320,2024,69394370.019
Spain,271600,2024,1484460122.31
Spain,281820,2024,35706652.431
Spain,290243,2024,181131162.153
Spain,290511,2024,166982995.176
Spain,293339,2024,502010989.037
Spain,293359,2024,144998190.287
Spain,293379,2024,359982325.805
Spain,293399,2024,646098128.579
Spain,293499,2024,509783254.154
Spain,293590,2024,999813403.998
Spain,293719,2024,106579584.239
Spain,300212,2024,1556491435.743
Spain,300214,2024,53262941.25
Spain,300215,2024,3302472004.693
Spain,300241,2024,1235373715.739
Spain,300390,2024,677852460.784
Spain,300420,2024,260653074.585
Spain,300432,2024,238903092.5
Spain,300439,2024,1349969277.327
Spain,300490,2024,12376691399.213
Spain,310210,2024,352425114.775
Spain,310420,2024,36034257.399
Spain,330210,2024,610773484.596
Spain,330300,2024,1481596177.893
Spain,330499,2024,1206060662.205
Spain,380893,2024,257220411.373
Spain,381800,2024,14992322.869
Spain,382219,2024,751843879.679
Spain,382499,2024,1158484316.556
Spain,382600,2024,716863580.604
Spain,390110,2024,522272145.145
Spain,390120,2024,689232299.339
Spain,390140,2024,395030672.489
Spain,390210,2024,403188459.16
Spain,390230,2024,376228770.319
Spain,390690,2024,441642213.24
Spain,390740,2024,159087830.144
Spain,390810,2024,258266432.504
Spain,391810,2024,172088886.064
Spain,391990,2024,351655815.73
Spain,392010,2024,557350845.687
Spain,392190,2024,364887839.782
Spain,392310,2024,798939731.363
Spain,392321,2024,169943912.911
Spain,392410,2024,233830327.435
Spain,392690,2024,1414877900.976
Spain,400122,2024,209477915.419
Spain,401110,2024,1439577079.727
Spain,401120,2024,573762632.595
Spain,401519,2024,107756294.884
Spain,401693,2024,207076457.884
Spain,401699,2024,407821803.879
Spain,420221,2024,432400322.8
Spain,420222,2024,528602585.367
Spain,420292,2024,683653258.529
Spain,440712,2024,77937060.961
Spain,470321,2024,430813498.831
Spain,470329,2024,409609122.163
Spain,490199,2024,314566247.861
Spain,520100,2024,9783404.492
Sweden,20130,2019,236758239.831
Sweden,20230,2019,122557439.1
Sweden,20329,2019,40764937.992
Sweden,20714,2019,116520761.71
Sweden,30214,2019,3294042950.627
Sweden,30617,2019,18308058.279
Sweden,40690,2019,496198134.34
Sweden,70200,2019,158571970.734
Sweden,80390,2019,156719110.317
Sweden,80610,2019,60340870.857
Sweden,90111,2019,308086652.26
Sweden,90121,2019,88698886.332
Sweden,100199,2019,64243137.628
Sweden,100590,2019,26474600.04
Sweden,100630,2019,83163459.226
Sweden,120190,2019,24074498.224
Sweden,120510,2019,29117978.994
Sweden,151190,2019,139688124.847
Sweden,170114,2019,19837606.448
Sweden,170490,2019,240180401.657
Sweden,180100,2019,304281.443
Sweden,180690,2019,190563601.434
Sweden,190110,2019,44261637.141
Sweden,190590,2019,302629568.639
Sweden,210390,2019,157156395.948
Sweden,210690,2019,424322480.513
Sweden,220210,2019,171031862.329
Sweden,220300,2019,133398760.644
Sweden,220421,2019,429995246.602
Sweden,220830,2019,68883799.671
Sweden,230400,2019,111308329.673
Sweden,230910,2019,208961633.134
Sweden,230990,2019,80457067.16
Sweden,240220,2019,126700551.293
Sweden,260111,2019,2628048.582
Sweden,260112,2019,9972248.071
Sweden,260300,2019,440809607.838
Sweden,260600,2019,3230902.225
Sweden,270112,2019,437407851.265
Sweden,270119,2019,5693911.429
Sweden,270210,2019,5392.062
Sweden,270799,2019,94474101.592
Sweden,270900,2019,8117039886.1
Sweden,271012,2019,1086916678.568
Sweden,271019,2019,5618926881.059
Sweden,271020,2019,27822826.919
Sweden,271111,2019,104572587.343
Sweden,271112,2019,313878043.706
Sweden,271113,2019,96243543.644
Sweden,271121,2019,167958810.067
Sweden,271320,2019,56027750.131
Sweden,271600,2019,439823494.907
Sweden,281820,2019,78454709.188
Sweden,290243,2019,3277.528
Sweden,290511,2019,74676142.657
Sweden,293339,2019,294611572.891
Sweden,293359,2019,228831909.132
Sweden,293379,2019,905020.552
Sweden,293399,2019,80571992.083
Sweden,293499,2019,11172880.476
Sweden,293590,2019,4559041.031
Sweden,293719,2019,954077.741
Sweden,300212,2019,536626121.34
Sweden,300214,2019,18204657.566
Sweden,300215,2019,550564706.561
Sweden,300220,2019,74956952.772
Sweden,300390,2019,45207468.2
Sweden,300420,2019,27328448.869
Sweden,300432,2019,45431291.624
Sweden,300439,2019,158303530.643
Sweden,300490,2019,2332140693.94
Sweden,310210,2019,34421758.899
Sweden,310420,2019,37619568.667
Sweden,330210,2019,124282475.937
Sweden,330300,2019,88223961.995
Sweden,330499,2019,310437696.888
Sweden,380893,2019,41558839.783
Sweden,381800,2019,24368101.269
Sweden,382200,2019,289222048.632
Sweden,382499,2019,207087310.197
Sweden,382600,2019,391371908.644
Sweden,390110,2019,268157060.924
Sweden,390120,2019,138281642.557
Sweden,390140,2019,100396276.966
Sweden,390210,2019,167412837.388
Sweden,390230,2019,175250780.566
Sweden,390690,2019,190568253.409
Sweden,390740,2019,58262495.389
Sweden,390810,2019,64648176.615
Sweden,391810,2019,81094493.434
Sweden,391990,2019,95198435.214
Sweden,392010,2019,168338157.467
Sweden,392190,2019,179898314.845
Sweden,392310,2019,145724907.964
Sweden,392321,2019,157737681.345
Sweden,392410,2019,77446816.557
Sweden,392690,2019,606299910.913
Sweden,400122,2019,8708602.552
Sweden,401110,2019,433679610.643
Sweden,401120,2019,246421025.851
Sweden,401519,2019,51519775.096
Sweden,401693,2019,181088797.487
Sweden,401699,2019,129060582.69
Sweden,420221,2019,43358096.763
Sweden,420222,2019,45748260.27
Sweden,420292,2019,160867085.938
Sweden,440712,2019,63032355.459
Sweden,470321,2019,38634122.08
Sweden,470329,2019,150628195.13
Sweden,490199,2019,122717403.597
Sweden,520100,2019,50748.816
Sweden,610910,2019,254277682.655
Sweden,611020,2019,270916422.067
Sweden,611030,2019,184787857.54
Sweden,710812,2019,10379295.866
Sweden,710813,2019,34185565.451
Sweden,711319,2019,64649656.789
Sweden,20130,2020,213434660.626
Sweden,20230,2020,108555433.846
Sweden,20329,2020,31626629.034
Sweden,20714,2020,109688512.11
Sweden,30214,2020,3061817960.738
Sweden,30617,2020,16804649.424
Sweden,40690,2020,490454707.186
Sweden,70200,2020,165247890.816
Sweden,80390,2020,153070990.994
Sweden,80610,2020,66269986.658
Sweden,90111,2020,327025539.444
Sweden,90121,2020,96118933.59
Sweden,100199,2020,6170477.568
Sweden,100590,2020,13147008.512
Sweden,100630,2020,83422290.03
Sweden,120190,2020,20648820.468
Sweden,120510,2020,17950973.716
Sweden,151190,2020,160308208.112
Sweden,170114,2020,10400412.034
Sweden,170490,2020,234355893.26
Sweden,180100,2020,315624.618
Sweden,180690,2020,207869700.256
Sweden,190110,2020,44338255.806
Sweden,190590,2020,298303482.058
Sweden,210390,2020,161708486.99
Sweden,210690,2020,446295272.758
Sweden,220210,2020,176292472.392
Sweden,220300,2020,135074416.198
Sweden,220421,2020,464005646.49
Sweden,220830,2020,76232954.046
Sweden,230400,2020,116791531.764
Sweden,230910,2020,227573926.924
Sweden,230990,2020,88975741.556
Sweden,240220,2020,165876534.276
Sweden,260111,2020,2121101.664
Sweden,260112,2020,2945829.768
Sweden,260300,2020,499348654.97
Sweden,260600,2020,3763066.266
Sweden,260800,2020,3148.646
Sweden,270112,2020,253118131.904
Sweden,270119,2020,5985901.768
Sweden,270210,2020,4017.238
Sweden,270799,2020,238197892.824
Sweden,270900,2020,5679294654.996
Sweden,271012,2020,620873035.968
Sweden,271019,2020,3745945991.958
Sweden,271020,2020,2537808.676
Sweden,271111,2020,149151143.872
Sweden,271112,2020,257554465.544
Sweden,271113,2020,58604119.388
Sweden,271121,2020,134683549.798
Sweden,271320,2020,58807369.916
Sweden,271600,2020,357041581.762
Sweden,281820,2020,63333059.958
Sweden,290243,2020,5862.996
Sweden,290511,2020,49985515.268
Sweden,293339,2020,315976940.63
Sweden,293359,2020,221056989.722
Sweden,293379,2020,1382907.038
Sweden,293399,2020,99073666.426
Sweden,293499,2020,47977221.99
Sweden,293590,2020,5708060.902
Sweden,293719,2020,13568058.484
Sweden,300212,2020,568238532.248
Sweden,300214,2020,14078682.006
Sweden,300215,2020,662006838.738
Sweden,300220,2020,95254901.698
Sweden,300390,2020,72900600.838
Sweden,300420,2020,28718040.148
Sweden,300432,2020,54939855.462
Sweden,300439,2020,144623173.776
Sweden,300490,2020,2689857225.636
Sweden,310210,2020,32509987.098
Sweden,310420,2020,34369425.422
Sweden,330210,2020,146907570.736
Sweden,330300,2020,73627178.046
Sweden,330499,2020,327495882.012
Sweden,380893,2020,45151800.788
Sweden,381800,2020,18387115.474
Sweden,382200,2020,386110967.374
Sweden,382499,2020,179482485.086
Sweden,382600,2020,395675576.756
Sweden,390110,2020,234768148.738
Sweden,390120,2020,118197022.194
Sweden,390140,2020,94275347.07
Sweden,390210,2020,152543538.502
Sweden,390230,2020,132060727.68
Sweden,390690,2020,180725765.96
Sweden,390740,2020,59119954.462
Sweden,390810,2020,58301523.65
Sweden,391810,2020,84890753.38
Sweden,391990,2020,99561489.408
Sweden,392010,2020,166048732.64
Sweden,392190,2020,176393989.082
Sweden,392310,2020,136059942.396
Sweden,392321,2020,144082149.534
Sweden,392410,2020,70232177.64
Sweden,392690,2020,620396504.682
Sweden,400122,2020,7003023.0
Sweden,401110,2020,425633966.28
Sweden,401120,2020,212732403.994
Sweden,401519,2020,97646135.474
Sweden,401693,2020,165081121.152
Sweden,401699,2020,112888296.464
Sweden,420221,2020,35932456.726
Sweden,420222,2020,41894580.788
Sweden,420292,2020,146285441.716
Sweden,440712,2020,75018445.282
Sweden,470321,2020,40526656.962
Sweden,470329,2020,123911380.388
Sweden,490199,2020,122036198.834
Sweden,520100,2020,36589.438
Sweden,610910,2020,244878016.748
Sweden,611020,2020,261348475.4
Sweden,611030,2020,177122629.196
Sweden,710812,2020,32460260.206
Sweden,710813,2020,46600069.374
Sweden,711319,2020,64399908.082
Sweden,20130,2021,255118979.615
Sweden,20230,2021,130826356.408
Sweden,20329,2021,33851540.234
Sweden,20714,2021,126025367.806
Sweden,30214,2021,3418716753.445
Sweden,30617,2021,23620523.457
Sweden,40690,2021,513705197.379
Sweden,70200,2021,185069972.134
Sweden,80390,2021,150371123.172
Sweden,80610,2021,75241061.649
Sweden,90111,2021,354833003.706
Sweden,90121,2021,102131308.327
Sweden,100199,2021,8555287.999
Sweden,100590,2021,15281056.079
Sweden,100630,2021,73084138.0
Sweden,120190,2021,28543705.473
Sweden,120510,2021,22327698.471
Sweden,151190,2021,243418843.535
Sweden,170114,2021,2369596.157
Sweden,170490,2021,256515925.516
Sweden,180100,2021,529699.126
Sweden,180690,2021,238955169.39
Sweden,190110,2021,44267479.489
Sweden,190590,2021,347066609.453
Sweden,210390,2021,177410613.716
Sweden,210690,2021,495842339.021
Sweden,220210,2021,214240385.246
Sweden,220300,2021,124106301.569
Sweden,220421,2021,512406076.167
Sweden,220830,2021,83484686.481
Sweden,230400,2021,139856426.454
Sweden,230910,2021,254728730.225
Sweden,230990,2021,93313560.999
Sweden,240220,2021,136953516.671
Sweden,260111,2021,5250818.94
Sweden,260112,2021,19121.87
Sweden,260300,2021,910095971.638
Sweden,260600,2021,3773654.461
Sweden,260800,2021,1982.145
Sweden,270112,2021,343757942.911
Sweden,270119,2021,5599559.879
Sweden,270210,2021,4663.871
Sweden,270799,2021,334494795.921
Sweden,270900,2021,9472143901.323
Sweden,271012,2021,796891118.274
Sweden,271019,2021,4794943525.383
Sweden,271020,2021,1720618.535
Sweden,271111,2021,246053230.957
Sweden,271112,2021,482856723.553
Sweden,271113,2021,181432735.894
Sweden,271121,2021,464655384.772
Sweden,271320,2021,124020602.943
Sweden,271600,2021,797751602.437
Sweden,281820,2021,93199995.745
Sweden,290243,2021,5713.242
Sweden,290511,2021,82571500.579
Sweden,293339,2021,320552737.148
Sweden,293359,2021,236990863.605
Sweden,293379,2021,2547989.215
Sweden,293399,2021,97996203.879
Sweden,293499,2021,44301758.939
Sweden,293590,2021,6740575.87
Sweden,293719,2021,3980846.921
Sweden,300212,2021,479550388.946
Sweden,300214,2021,26221331.009
Sweden,300215,2021,723514788.768
Sweden,300220,2021,523644489.037
Sweden,300390,2021,19002941.575
Sweden,300420,2021,20549014.745
Sweden,300432,2021,67836816.963
Sweden,300439,2021,185963336.586
Sweden,300490,2021,2715049183.463
Sweden,310210,2021,67171282.6
Sweden,310420,2021,31597374.88
Sweden,330210,2021,175560572.766
Sweden,330300,2021,101647781.522
Sweden,330499,2021,401810658.516
Sweden,380893,2021,60394211.941
Sweden,381800,2021,29309746.252
Sweden,382200,2021,510400495.127
Sweden,382499,2021,229854791.491
Sweden,382600,2021,617675120.172
Sweden,390110,2021,328688509.969
Sweden,390120,2021,196992808.044
Sweden,390140,2021,175389525.305
Sweden,390210,2021,224225849.226
Sweden,390230,2021,174492196.563
Sweden,390690,2021,236163726.119
Sweden,390740,2021,86884648.294
Sweden,390810,2021,97837165.884
Sweden,391810,2021,102416154.236
Sweden,391990,2021,115331928.239
Sweden,392010,2021,210499028.09
Sweden,392190,2021,217555814.401
Sweden,392310,2021,180925889.735
Sweden,392321,2021,133202598.58
Sweden,392410,2021,87820453.97
Sweden,392690,2021,720848104.042
Sweden,400122,2021,2612234.035
Sweden,401110,2021,528647773.035
Sweden,401120,2021,255671764.901
Sweden,401519,2021,197138554.006
Sweden,401693,2021,193966305.685
Sweden,401699,2021,139709048.136
Sweden,420221,2021,42901431.731
Sweden,420222,2021,46904548.636
Sweden,420292,2021,158473549.316
Sweden,440712,2021,107596315.533
Sweden,470321,2021,60470816.019
Sweden,470329,2021,150813724.511
Sweden,490199,2021,139831707.939
Sweden,520100,2021,130355.189
Sweden,610910,2021,288055701.591
Sweden,611020,2021,324071977.457
Sweden,611030,2021,222423612.952
Sweden,710812,2021,21976858.79
Sweden,710813,2021,46511151.134
Sweden,711319,2021,98281282.981
Sweden,20130,2022,282984655.109
Sweden,20230,2022,186393919.692
Sweden,20329,2022,38930512.674
Sweden,20714,2022,148869245.093
Sweden,30214,2022,3847086423.056
Sweden,30617,2022,29769083.466
Sweden,40690,2022,555027324.158
Sweden,70200,2022,165704598.491
Sweden,80390,2022,160585979.531
Sweden,80610,2022,66233768.613
Sweden,90111,2022,543247510.411
Sweden,90121,2022,117203827.547
Sweden,100199,2022,20812118.225
Sweden,100590,2022,24974858.255
Sweden,100630,2022,88617036.205
Sweden,120190,2022,22031981.096
Sweden,120510,2022,52474668.529
Sweden,151190,2022,247414944.733
Sweden,170114,2022,2790320.147
Sweden,170490,2022,288111678.053
Sweden,180100,2022,521541.307
Sweden,180690,2022,263138500.595
Sweden,190110,2022,53768684.194
Sweden,190590,2022,370412280.523
Sweden,210390,2022,191859573.721
Sweden,210690,2022,492366237.087
Sweden,220210,2022,250328655.126
Sweden,220300,2022,126808393.843
Sweden,220421,2022,486972362.961
Sweden,220830,2022,81551758.136
Sweden,230400,2022,149617891.686
Sweden,230910,2022,272461780.631
Sweden,230990,2022,102756490.679
Sweden,240220,2022,163940157.511
Sweden,260111,2022,1856884.795
Sweden,260112,2022,6624.316
Sweden,260300,2022,821189182.408
Sweden,260600,2022,5065327.82
Sweden,260800,2022,2768.371
Sweden,270112,2022,738696969.123
Sweden,270119,2022,23299894.978
Sweden,270210,2022,8799.465
Sweden,270799,2022,219522915.621
Sweden,270900,2022,14986810891.467
Sweden,271012,2022,1555746250.562
Sweden,271019,2022,7578938714.474
Sweden,271020,2022,1112885.11
Sweden,271111,2022,318525594.203
Sweden,271112,2022,794235729.909
Sweden,271113,2022,66738205.343
Sweden,271121,2022,713077475.926
Sweden,271320,2022,181304566.366
Sweden,271600,2022,1019528721.49
Sweden,281820,2022,109118108.183
Sweden,290243,2022,4251.427
Sweden,290511,2022,57294105.69
Sweden,293339,2022,220477311.496
Sweden,293359,2022,119596293.245
Sweden,293379,2022,10734555.983
Sweden,293399,2022,174700419.796
Sweden,293499,2022,21775214.694
Sweden,293590,2022,7451169.202
Sweden,293719,2022,5287390.716
Sweden,300212,2022,420152886.157
Sweden,300214,2022,86188878.297
Sweden,300215,2022,940334033.452
Sweden,300241,2022,629700076.039
Sweden,300390,2022,16786808.037
Sweden,300420,2022,24755069.378
Sweden,300432,2022,63563674.861
Sweden,300439,2022,186840220.632
Sweden,300490,2022,2694287929.995
Sweden,310210,2022,145326026.927
Sweden,310420,2022,63309577.958
Sweden,330210,2022,191915237.751
Sweden,330300,2022,114797124.514
Sweden,330499,2022,394699198.604
Sweden,380893,2022,72263774.829
Sweden,381800,2022,26069056.861
Sweden,382219,2022,326670932.412
Sweden,382499,2022,221866242.734
Sweden,382600,2022,756927680.335
Sweden,390110,2022,331018263.461
Sweden,390120,2022,220697199.243
Sweden,390140,2022,189278858.801
Sweden,390210,2022,220278878.623
Sweden,390230,2022,176234492.767
Sweden,390690,2022,270459655.234
Sweden,390740,2022,80592715.353
Sweden,390810,2022,84683675.48
Sweden,391810,2022,113666739.345
Sweden,391990,2022,118928918.112
Sweden,392010,2022,222190043.262
Sweden,392190,2022,205580608.705
Sweden,392310,2022,192046636.499
